mincemeat,4
jaffurs,13
interplay,25
cremant,4
pommiere,1
riverbrook,1
frontier,1
unencumbered,3
woodhouse,32
tottering,1
romain,4
supports,9
maintains,54
bonnieux,1
montanello,1
philip,4
weaves,20
old-world,5
birthday,12
felicitous,2
intuitively,1
chardonnay-i,1
co-founder,2
bois,13
ponzo,5
ponzi,2
their,853
to-70,2
super-fragrant,4
brambleberries,1
shell,50
shelf,4
seillan,1
tarragon-filled,1
sociando,1
reflecting,11
saint-joseph,3
july,22
20-year,7
discriminating,1
geisenheim,1
lindquist,13
outwardly,1
violets,291
violety,4
neudorf,1
ferragamo,4
traisental,1
angle,3
which,1890
cedarwood,8
clash,2
petrol,35
gerard,11
class,218
decoster,1
prioundo,1
ampodium,1
neighboring,3
deep-layered,1
chances,2
cherry-laced,2
sonnet,1
chri,1
roundness,22
reggiano,1
darkest,10
bottling,598
deep-pile,2
minervois,7
leanings,6
battonnage,1
azaredo,1
piane,3
bogged,1
combo,1
piano,10
combe,10
watching,1
mainly,22
1995s,4
young-with,1
bronco,1
chips,1
stitching,1
splendors,2
right-from,1
inventive,2
unwell,1
acquired,23
bellonis,1
mid-september,8
cohabitation,1
non-irrigated,2
guilt-free,1
buoys,1
musky,246
rendition,30
pahlmeyer,17
barbeque,1
extract-rich,10
mcdowell,1
withstanding,1
green-quartz,1
viande,2
selectively,2
wall,33
walk,5
walt,3
citrus-dominated,1
20hl,1
charts,25
oakiness,21
wet-foresty,1
mike,35
nickel,6
twinge,9
sustainiable,1
present,149
maizieres,1
abandoned,8
unlike,37
cowhorn,1
malle,3
major-league,1
apprehend,1
drips,5
encouragement,1
european-styled,1
raymond-lafon,18
education,2
pan-seared,2
bastide,3
tomatoey,2
inch,6
gets,68
tomatoes,2
vatted,1
valduero,4
student,1
varonniers,1
pedal,1
lobby,3
zampatti,2
plowed,1
spectator,82
twirl,1
firstly,3
momo,5
kimmeridgin,1
realised,1
klaus-peter,1
riveted,1
lushness,11
obtain,6
malo-lactics,1
weightier,10
beautifully-balanced,1
smith,57
avaux,2
attractive,387
mischa,1
earnestly,1
uncompromisingly,11
unprecedented,2
masquerade,2
leon,1
denser,34
argiles,2
29-year,1
razor-sharp,5
tumble,3
windward,1
farmsteaded,1
scared,1
demeanor,1
export,6
203-1a,1
racking,26
woodsy-truffle,1
14th,9
campfire,4
spottswoode,5
sties,1
sub-district,3
double-take,1
linger,212
monthly,1
dulcet,1
mouthcoating,44
new-oak,1
2000-2040,1
foie,13
van,4
val,15
artifacts,1
cabernet,1161
incipient,10
kidding,1
caponera,1
argiano,5
dynamite,3
gravel-like,1
vat,8
saline-inflected,6
tasked,1
granny,11
teaming,1
squeeze,4
made,1468
whether,26
belon,2
below,19
stirring,23
beloz,1
unfolding,11
jenny,1
character-filled,1
1yo,1
trailing,4
mutual,1
myrtle,2
pickings,11
tessellae,5
forville,2
splashy,1
sustains,4
margaret,7
persisent,1
woodbourne,1
15-23,1
ranks,18
15-25,5
coincidentally,1
volumes,3
heathcote,2
richardson,1
paganelli,1
eclipsing,1
zaccagnini,1
galactica,1
insiders,4
treading,2
joanin-becot,1
semi-opaque,4
superficially,1
budbreak,1
lore,1
shaving,5
digit,1
hormone,2
bergstrom,2
pastry-accented,1
elevations,10
internally,2
slow-building,97
piling,1
don-t,2
vinsobres,6
tired,2
bacon,102
pulse,1
elegant,1241
second,185
crozes,9
tonneaux,10
contributed,9
contributes,26
blousy,1
specialist,18
martinborough,9
herb,445
here,1189
reported,5
chassis,1
whiffs,9
riverbench,1
reports,3
iron-earth,2
pairings,2
magically,17
2011-2030,2
brought,40
sizeable,5
fruit-based,2
rose-scented,4
co-fermented,18
mustiguillo,1
templeton,2
cinnamon-cardamom,1
panoply,6
until,120
holy,1
detracts,5
brings,99
glass,1037
five-spice,12
light-grained,1
midst,2
hold,301
leesy,58
sway,7
sweeten,4
accomplishment,1
aloofness,1
temperatures,40
sweeter,127
concepts,1
apoplexy,1
black-toned,1
accordng,1
tiny-production,1
lesmos,1
gargantuan,4
drying,72
revisit,4
how,169
hot,117
guigal,31
significance,1
1870s,1
moonamble,1
beauty,303
piggott,1
co-ferment,1
gaja,45
fruitcake-like,2
macphail,5
palate-grabbing,1
presiding,1
2-10,1
2-13,1
backdrop,28
chailles,3
wosendorf,1
51-years,1
dreamed,3
furstentum,1
loring,3
ebenezer,3
admirably,28
roddolo,1
nobles,10
admirable,70
kirchweg,2
lambert,2
braises,2
mouthdusting,2
braised,55
beaux,4
debut,16
oak-spiciness,1
flamboyantly,15
obdurate,2
whim,1
snakes,2
knockout,113
snakey,1
estate-produced,2
whip,1
ice-cold,1
trending,1
almost-orange,1
pale-medium,4
mcclean,1
pre-blended,1
grapes,478
grapey,21
atf,1
ata,3
ollivier,3
graces,17
takeout,2
iceman,1
atp,1
cucumber,2
whirlwind,1
playfully,4
rot-ennobled,1
angelis,1
35-40,5
bright-rimmed,6
similarly,22
tropical-inflected,2
chocolatey-flavored,1
orveau,2
focal,1
tangy,484
bitter,775
ranging,25
lorch,1
componentry,1
400-case,5
heart-stopping,1
subduction,1
illusive,2
acquisition,2
boston,1
gorgeous-combines,1
broody,3
goyo,3
headland,1
brioche-filled,1
chewiness,6
hua,1
corbin,2
absorbed,36
aone,1
object,1
shale,8
cannubi,45
morgon,7
bodybuilder,1
consummate,1
nineteenth,1
signatures,22
prim,1
orchestra,2
undue,13
zotovitch,1
turnbull,1
touches,178
sonnenlay,1
louise,3
mountain-stream,1
bush,26
touched,10
longhorn,1
emphatically,14
mulan,1
cushion,3
pie-baked,1
greens,3
greeny,1
three-year,1
release,215
janasse,13
unexpectedly,3
result,89
mcleods,1
smooth-skinned,1
hammer,1
peyriac,1
imposingly,4
funkster,1
rolled,11
liviniere,2
berrylike,1
accident,4
sacrificing,6
pits,4
demanded,1
pith,108
corbaia,1
the-ground,1
soupcon,2
tinge,26
asked,13
30th,4
2nd,8
blending,32
mizuna,2
holdings,40
seashell,1
twain,4
jackass,3
compania,1
awanga,2
top-tier,2
eastern,31
ore-like,1
cune,6
schloss,5
age-worthy,28
bousquette,2
calcium,3
palate-stainer,1
opulence,82
altanza,1
flooding,3
demuth,2
played,10
esterous,2
weirdness,1
characterize,24
crusaders,2
skosh,1
things,104
any,306
harmony,188
eucalypt,4
jean-pierre,5
toasted,312
gimblett,6
hectares,71
ownership,12
tuna,3
tune,5
creamy-smooth,2
echoed,2
burgers,6
muzols,2
echoes,73
maxime,1
penedes,2
grainy-textured,1
rushing,8
succeeding,3
collectibles,52
enters,34
mocha-tinged,4
honivogl,1
ease,11
detert,1
2004-2005,1
easy,186
falter,1
east,38
ultrasilky,2
starmont,1
clonal,5
posed,1
bushy,1
occurring,4
harmoniously,29
remind,17
ninety,3
meringue,41
cracked-pepper,1
finely-spun,1
right,353
old,822
honeysuckles,1
sperss,21
2006-2035,2
insistence,1
animate,9
nectarine-scented,4
oliviers,4
creative,5
stints,1
apple-tinged,1
light-stepping,1
curvaceous,2
terraces,16
terraced,19
emits,7
dimensison,1
chemins,1
o,31
lacked,2
slightly,902
meddle,1
consulting,25
aubun,3
berry-filled,2
cox-orange,1
brambleberry,7
loreto,4
lenchen,2
joseph,40
jane,1
underestimated,14
offer,193
understandably,2
forming,8
drummond,1
talents,5
incorporation,1
reinventing,1
robertson,1
pigeage,1
natural-yeast,1
bicchieri,8
ovid,1
lucile,1
seafood,46
tonne,2
homogenous,1
neue,1
acacia,78
70-80,1
floor,183
alysian,1
flood,3
top-end,5
warms,6
oloroso,2
ambitious,20
irresistible,31
smell,14
truffles,90
truffley,12
rolling,17
scintillatingly,1
roteboeuf,1
time,1166
push,21
reviewers,10
urban,7
iron-edged,1
tanins,1
centolani,1
raspberry-scented,3
fatigued,1
fullest,4
super-opulence,1
mcneill,1
greffieux,1
crustacean,2
nages,1
bulldozer,1
rents,1
self-expression,1
insignificant,1
grantic,1
prediction,2
inspiracion,2
roches,2
coppery,1
axel,1
falling,7
cinelli,7
grandparents,1
cotarella,2
coravina,1
yards,1
hansel,46
alone,39
along,672
brigh,1
sawi,1
glaetzer,4
santa,224
radish,2
paje,5
prefer,41
unabsorbed,3
gnesa,3
wood,470
loving,3
low-alcohol,1
oregon,42
kunow,1
spearmint,18
fresh-earth,1
saliva-inducement,2
laguardia,4
tartness,16
greatcoat,1
typicality,1
green-harvested,2
evidently,5
divided,10
poking,1
rice-spivak,3
575-case,1
forstreiter,2
strictness,1
latte,2
rigord,2
jean-claude,2
cardiac,3
such,320
suck,2
mendocino,32
hand-selected,3
varieties,72
truck,3
vignon,4
truce,1
barrique,32
lighter,110
noteworthy,121
reaffirms,1
course,67
merino,10
derive,3
orange-scented,3
basarin,4
balsamic-infused,4
instantly,16
conveying,29
09s,1
dinastia,7
pastille,330
compelled,1
maintaining,48
firming,29
look-alike,5
boglietti,1
fabian,1
smoke-tinged,7
veins,24
pert-berry,1
amaretto,3
two-fold,2
aerating,2
blu,2
boundless,1
meursaults,1
bla,1
brichet,3
complimented,9
huevos,1
seventh,2
produttori,26
quite,1109
elderberries,2
besides,1
superiore,7
vegetarians,1
quits,1
unnamed,2
remainder,11
seventy,1
training,2
undisguised,5
routed,1
massive,219
routes,1
jumbled,2
architecturally,1
bluish,6
balthazar,1
light-golden,3
spanish,99
structured,641
fermentative,4
twenties,2
dissipate,4
super-integrated,2
structures,1
williams,9
proving,2
veers,18
ridiculous,1
liquid-rock,1
over-cooked,1
scrumptious,4
glossy,29
sophie,4
sophia,1
10-12,64
san,124
10-14,3
10-15,119
afternoons,1
sad,1
prestigious,14
say,91
fungi,3
inhibiting,1
rainwater,2
sap,13
saw,32
sav,1
sat,1
hendelberg,1
aside,29
note,1091
transcribed,1
wanting,11
hedonistic,70
overoaked,2
knez,2
knew,9
remarks,2
knee,1
terroir,153
pages,3
plummier,1
sale,6
cushioned,6
salt,70
accented,172
thyme-honey,1
grilling,1
cortina,4
slow,77
st-julien,1
cloak,7
sloe,1
tears,2
going,230
dissimilar,4
prime,67
arbutus,1
st-michel,1
primo,3
absurdly,6
skyline,1
roger,2
marred,1
where,367
mifflin,2
top-level,1
no-one,2
purest,6
delicieux,1
jumped,1
bureau,2
silts,1
mouthstaining,1
jobs,1
suppresses,1
dome,2
adept,2
spare,12
haart,4
spark,5
suppressed,5
deliciously,66
thickly,16
cepparello,5
cimicky,1
furthered,1
boar,6
extinct,2
durup,1
colombaio,1
boat,2
lamaione,3
piceno,1
supportive,6
stretch,38
mounting,33
locally,3
almighty,1
underlayer,1
anaba,1
reflective,3
juts,1
campanario,1
life-affirming,6
enfold,1
prominence,4
intimately,5
2-year,5
chamois,1
iron-infused,2
prevalence,1
creamier,11
canon,8
vineyard-designates,1
ribeye,1
vineyard-designated,4
fame,9
replantings,2
threatens,2
underestimate,3
vissoux,1
piccolomini,5
karolina,3
clean-as,3
tari,1
value-driven,1
culler,3
domineering,1
culled,1
dutheil,1
driftwood,1
35-year,5
alfredo,2
summer,87
roederer,3
summed,1
visitare,1
trimmings,1
spice-like,2
saliva-stimulating,2
tactility,1
broadbent,8
aretini,1
bernardo,1
vague,3
nutrients,3
wordless,1
mazards,1
pushy,7
gaggle,1
all-spice,1
rhone-style,4
potion,1
2002-2020,1
2010s,38
lafite-like,2
dialectical,1
noon,1
searing,12
beckons,5
nook,8
exit,6
raring,1
lashing,5
power,847
iconic,25
stong,1
stone,494
vellye,1
favorite,146
slender,12
side,331
boissenot,1
neighbor,4
mean,14
stony,152
burning,13
food-versatile,1
palate-drenching,1
jasper,1
wade,2
black-colored,5
sides,7
italia,1
viscous,138
complete,160
botti,2
gliding,24
botte,3
elimination,2
briccarello,1
mica,1
regimen,4
darken,1
unveils,1
flirt,4
thorins,1
darker,150
raisin-tinged,1
certain,74
accents,253
wartime,1
hedgrow,1
walks,2
collio,1
graduate,1
unfiltered,71
grenache-based,5
anthocyanins,1
nervier,5
lazzarito,9
leesy-tannic,1
seriousness,5
tertre-roteboeuf,2
provence,32
imminently,1
acidy,9
acids,186
foucaults,4
nelson,6
consider,16
warm-weather,1
gewurztraminer-rangen,1
tours,1
anise-steeped,1
hunting,2
overlying,1
smile,3
sturdiness,3
soixante,1
chablis-like,14
cerda,2
rockpile,8
ageing,33
laying,4
coprossa,1
swirling,7
zelting,1
ferrando,1
vinified,52
iodine-like,1
25-year,4
vinifies,4
topsoils,1
richard,14
quitinto,1
fleur,30
methol,1
succinct,3
method,15
revealing,129
most-full,1
leaping,1
chaussys,1
concluding,3
buzzing,1
reshaped,1
introductory,1
brutal,1
infrequently,1
prieur,1
ruby-red,436
sweetness,840
via,9
vie,10
vin,25
vim,3
tournebride,1
vis,4
punches,7
viu,1
darkens,4
select,49
sexiness,2
cherubino,4
amontillado,2
burgundian-styled,6
laube,2
malt,4
malo,27
mali,1
male,1
15-hectare,1
salta,1
salty,106
elbowed,1
salts,6
nevers,1
langmeil,2
freshly,93
margaux-like,4
rochioli,11
plant,10
flutter,1
havelock,1
rowdy,1
bellefont-belcier,1
sixtine,9
patio,1
greats,3
migoua,2
ith,1
reminded,57
trade,3
attitude,4
demi-muid,2
its,4375
murmurium,1
alle,12
rapidly,11
alla,2
continued,15
roucoules,1
ally,1
rapier,2
muskmelon,3
reticent,121
designation,31
coping,1
loosely,7
crimson-colored,10
eloquence,4
tanginess,7
yellow-cherry,1
contiguous,1
violet-edged,1
bluer,1
really,546
orange-garnet,1
peach-scented,1
gallimardes,1
cargasacchi,1
annotated,3
2002-2025,5
reared,2
retained,6
exhibited,4
major,56
limerick,8
contender,2
borchardt,1
dol-yanni,1
fuller,22
pronouncedly,1
custardy,3
deeper-pitched,9
whole-bunch,6
veramonte,8
foot-stomping,1
ripe-cherry,10
outperformers,1
krems,3
vinousmedia,2
rennina,10
gimignano,2
connick,1
blanc-dominated,2
2020-2050,2
brace,1
swiftly,1
oyster,49
valserrano,1
salinity,35
artistic,1
fashions,6
lighter-styled,4
croix,5
moroccan,9
pearsy,1
beamy,1
low-toned,4
60-100,1
occuring,1
beams,4
percristina,3
adheres,1
25-hectoliter,3
lavish,29
2010-2030,1
belles,1
2010-2035,6
river,226
super-clean,2
approaching,5
creator,4
byron,4
flavours,229
burgundian-and,1
relased,1
kabinett-like,1
mulitiple,1
knees,4
movie,1
currently,83
terroirs,37
kneed,1
acidic,21
rita,49
europe,6
milder,3
west-facing,3
mildew,1
heavenly-scented,1
monfortinos,3
plum-like,4
lander-jenkins,1
24-48,1
smoldering,32
prospects,1
improved,22
kirwan,2
barely,30
patti,3
improves,5
gun-flint,3
load,9
loaf,1
majesty,4
loam,72
northeastern,6
coincidence,1
scottish,1
best-value,1
devil,4
lizards,2
meinhard,1
lime-centered,1
red-berried,1
velona,3
sweetheart,2
teredalgo,2
selyem,3
drinkability,27
surfacing,1
pre-fermentation,4
poised,66
handling,4
mlf,2
forgetting,1
citrus-inflected,1
robin,1
scheduled,19
pound,3
arching,2
backing,10
triple,2
beautifully,695
chase,1
seek,13
shorten,2
shorter,17
virtually,55
mayard,2
commune,12
snail,6
cigar,90
chouilly,1
pimento,1
stack,6
picks,80
verlander,2
650-case,2
johan,2
single-site,3
aroma,168
rubenesque,1
unti,3
aroms,1
sandal,1
surprises,11
signals,3
grapefruit,525
input,1
oberon,1
surprised,29
post-dinner,2
clove-studded,3
baudes,2
quest,2
batards,1
projects,9
erste,1
stylish,128
franchetti,1
molino,3
cernilli,1
muscat,10
30-80yo,1
weightiest,1
nowhere,9
uccelliera,4
exaggerated,9
modernity,4
laid-on,4
appropriate,7
creamy-edged,1
repaid,2
feminine-styled,1
franc-dominated,2
sneaky,61
spending,29
sneaks,12
mineral-drenched,2
custom,11
evolved-looking,2
lithe,149
acidities,1
blueprint,2
chocolately,1
atop,12
preflowering,1
coldest,5
blowsy,3
continuously,4
insignia,1
oddity,1
racier,7
likewise,3
surpassing,3
eye-catching,1
breathes,2
re-established,2
capbern,1
non-cloying,1
95-97,1
95-96,1
95-98,1
edwards,1
umami-rich,1
scrape,2
occasional,8
tufa,2
hustling,2
tart,262
elements,268
scrub,2
energetic,292
beginnings,6
90-100,2
dry-but,1
shenandoah,1
ago,88
age,999
harks,1
oracle,2
monterey,26
partial,16
illustrates,4
unmatched,5
centers,1
one-half,1
concerned,11
multi-layered,11
continues,131
potensac,1
vendange,24
sweet-scented,1
400-1100,1
marry,5
lasagnette,2
spice-driven,6
overshadows,2
odd,3
ode,4
mintiness,3
boschis,11
laurence,21
indian,138
macul,1
lolly,1
urchin,1
respectively,14
ex-umbris,2
misgiving,1
delivering,68
l21,1
northeast,9
cherry-peppermint,1
consideration,7
origines,5
deduced,1
vinegar,3
great,1636
receive,10
involved,11
multi-talented,1
rdd,3
tar-filled,4
defeat,1
popcorn,11
opinion,11
grower,6
consejo,1
butterscotch-tinged,1
beef-like,1
priceworthy,2
brimstone,5
andreas,3
zip,21
zin,170
doubling,1
silicas,1
carrying,74
cocoa-filled,3
balls,1
concetration,1
mouthdrying,1
this,14262
athlete,1
pour,28
animale,2
thin,21
fulfill,6
purposes,2
pieces,15
disease-resistant,1
toasting,1
cinnamon-accented,1
ravenwood,1
super-vibrant,1
rhubarb,48
bousse,2
petrale,1
bodegas,53
lignier,1
abrasive,1
halter,1
singular,31
ox,1
syrah-like,10
tied,7
vineyards,806
nailing,1
vanilla-oak,2
tier,12
ties,1
racks,1
watermelon,12
75s,1
terlaner,1
reallrecall,1
producer,147
produces,116
210gms,1
produced,397
garnet,120
salumi,1
cusp,1
animal,43
federico,3
ygrec,1
de-acidified,1
transparent,31
coriander,10
hallmarks,14
accompanies,6
viadero,3
tracey,1
persia,1
accompanied,88
beneath,28
traces,10
olive-tinged,2
enigmatic,1
doing,22
society,1
static,4
caparzo,3
well-sculpted,1
caravina,2
pintia,9
caillerets,2
shut,38
tempe,1
bourgogne,20
farthers,1
temps,2
biodynamically,52
tempt,8
thrust,124
steering,1
canters,1
compote,225
gifting,1
backwater,1
lancelot,2
quartzy,1
shaved-chocolate,2
pudding,23
fragoline,1
cannonball,2
preferring,4
elyse,2
boytritis,2
gatherings,1
behaves,4
traveller,3
behaved,2
haves,2
accompany,18
106-year,2
elite,7
haven,12
inscriptions,1
man-on,1
harmonizing,2
extraordinarily,48
appealing,240
stricter,1
amble,1
partnership,19
persistency,45
seductive,262
persistence,445
toughest,1
jean-marc,15
showingsilky,1
orange-gold,4
afficionados,1
better-known,2
fervent,1
baumards,1
stronger,18
chablis,47
champans,4
pennino,1
demurely,1
fiasco,8
represtented,1
atmosphere,1
tamarack,1
red-toned,5
terminate,6
comtes,1
apricot-scented,3
pierres,3
rouge,10
rough,78
fully-developed,1
almond-tinged,1
sangiovese,308
12-acre,3
familiar,15
lucky,14
personality-filled,2
steepness,1
balalnced,1
h,22
graphite-infused,3
withstand,1
wears,10
wire,1
darkblue,1
quickest,1
unravel,3
cleaner,4
wiry,15
explosive,220
specious,3
thirst-quenchingly,1
ramp,1
etc,11
veser,1
carignano-cabernet,1
puff,4
castles,1
gaspard,2
silvio,2
trinita,2
powered,12
aromas-especially,1
poured,14
enlivens,6
longueville,2
power-packed,3
high-toned,175
long-ager,1
stone-fruit,3
baume,5
neighbour,2
undescribable,1
pretentious,1
wearier,1
buddleia,2
rominasco,2
60-day,2
bourbony,1
5th,1
excessively,16
optimistic,2
barreled,1
thisfull-bodied,1
digging,2
panisse,1
glaring,1
joyously,1
covenant,4
raymond,15
way-15,1
upon,85
mosca,2
unexaggerated,1
boding,4
broccoli,1
mosaic,1
sur-maturite,2
liqueur-like,100
caramelized,61
lest,1
softening,8
less,575
souchong,6
kramer,2
food-ready,1
slate-driven,1
predicts,2
paul,40
gentlest,1
nacional,3
lattice,2
combine,78
wimps,1
mannered,1
sensorial,1
wimpy,2
increased,9
haut,21
marzipan,154
fuji,5
whispers,6
haul,26
five,299
contibution,1
belgium,1
monstrous-sized,1
resin,21
garage,5
lifestock,1
sinewy,46
portly,1
almondo,1
almonds,65
truffly,1
jalapeno,4
merge,5
literally,30
shone,2
does,285
truffle,222
blurry,1
bramble-wood,1
tar-like,1
refreshman,1
maven,2
tint,4
aviron,3
zips,1
wirth,1
twice-used,1
hiding,15
puts,35
insufficient,1
long-owned,1
hubert,8
mere,21
parentage,1
annabel,4
caviar,1
spots,7
0-star,1
kaesler,1
recommendable,1
interest,77
bruma,5
basic,55
pixie,1
nebbiolos,5
zinfandel-based,8
litheness,1
fruitcake-filled,1
monument,10
clay-like,1
kirschlike,3
8-years,1
profusion,2
cordial,11
schlossgut,2
slowing,1
krondorf,1
erring,1
endeared,1
planting,17
foresty,18
forests,5
buellton,6
cueva,2
elitists,1
chance,39
yet-to,1
orino,2
inspiration,3
barolo-but,1
montrose,6
patisserie,3
rule,4
eddies,1
primordial-styled,1
saves,2
sauce-like,1
saved,8
oak-tinged,1
laborde,1
granite-based,3
edward,2
voted,1
mineral-laden,8
favours,1
monastrell,43
1600ft,1
robles,46
1940s,1
rigorous,8
percarlo,3
17-24,1
moine-hudelot,2
consisting,8
told,70
simultaneously,7
whitehall,1
admirers,5
wrapping,2
paraffin,10
gli,7
kudos,12
cdr-villages,1
st-emilions,1
pinning,1
pooling,1
tropical-fruit,2
awatea,2
cohn,7
coho,1
laetitia,2
edgier,1
charred,27
sparkling,43
massale,2
insult,2
uncrushed,3
beeswax,47
blueberry,748
hahn,4
sauvignon,1196
giovanni,10
pierced,1
mosconi,9
perlato,1
burnside,1
striving,2
word,32
vinage,1
work,102
eclipse,8
refusing,2
worn,2
blooming,2
vitiano,1
cicchitti,2
radiance,17
mauco,1
fanciful,2
wachau,13
present-day,1
paradisum,1
chameleon,1
disappoint,11
zingy,15
lan,2
vivanco,8
lad,1
sisseck,11
br,4
lay,26
law,10
meaningful,1
las,16
site-specificity,1
puech-haut,1
order,48
office,1
muffin,2
satisfied,1
pascal,9
satisfies,1
grappa-ish,1
now-2014,10
now-2015,18
now-2016,20
now-2017,27
now-2010,3
now-2012,6
now-2018,33
now-2019,5
eventually,29
l-ecole,3
liras,1
out-marlborough,1
boisrenard,5
bruck,1
lirac,11
bread,36
bolted,1
oxygen,1
doles,3
cedar-scented,1
subsoils,2
carlos,5
evolve,218
trailblazer,3
two-acre,1
barraud,1
recognizable,2
doriane,11
network,1
ripe-year,1
yoghurty,1
commercially,3
admits,6
nth,2
serrano,1
amazement,1
louse,1
pineapple-and,2
best-ever,1
kim,4
detailing,1
greenish-yellow,3
rated,20
mazzei,3
opportunity,16
cascades,2
greves,1
compromise,4
kiwi,38
rack-and,1
velvet-textured,3
praline,2
light-footed,11
target,3
hike,2
burgundies,10
medley,14
unmistakably,6
iron,215
cantenac,2
tipping,7
twice-cooked,4
mokelumne,1
lulu,2
luli,6
overlays,2
tatomer,22
forced,3
genuine,19
small-lot,11
floor-like,1
herbes,9
black-berry,2
forces,2
circles,2
distracts,1
extending,38
phase,6
investments,4
lacuna,2
decidedly,80
whimper,1
teetering,1
botrysized,1
soutard,2
reicine,1
garnet-ruby,1
mosels,1
rich-colored,1
muscatine,5
toast,272
aldo,29
geologist,1
gaiun,1
pursuing,1
lafage,16
2014-16,1
steen,2
preferred,11
2003-2005,1
temperature-controlled,10
rebirth,1
tantalising,1
speared,1
minick,1
stead,3
analytical,1
steak,65
steal,22
steam,11
medium-garnet,1
brick-red,5
fullness,16
observes,1
nectarous,1
paganos,1
bien,64
caves,2
detracting,1
unfold,46
clues,3
received,25
ile,4
ilk,3
receives,10
live-wire,3
freshest,4
tough,70
bestows,4
bucklin,2
wider,1
speak,21
silky-textured,22
refurbished,2
glace,2
royat,1
waimakiriri,1
keeenan,1
relaxing,1
guigasse,1
caterina,4
faint-hearted,1
foucault,6
treasure-trove,1
herbaceousness,17
verdot,137
super-rich,18
pungent,350
kupp,1
dionysus,4
friuli,4
mistake,9
preeminent,3
sting,11
stint,4
lemon-drizzled,1
coudoulet,8
deepens,9
grapple,1
avoids,12
convictions,2
arione,1
frescobaldis,1
juniper,40
nib,1
exuded,3
intriuge,1
patagonia,6
nit,1
centred,2
wispy,4
wisps,3
ragged,4
deep-red,1
mingle,82
quoted,2
spicy-peppery,1
solaria,5
spotlessly,2
huckleberry,39
well-priced,3
photographer,1
fared,1
evidences,4
evidenced,9
coalescing,1
fusion,2
bucolic,4
palate-coating,56
annereaux,2
cherries-and,1
altare,3
nm-wine,7
palestor,1
unrivaled,1
humor,1
muscadelle,27
eaglepoint,3
honoured,1
enticingly,21
columbus,1
marketing,8
red-amber,2
ultra-long,2
properties,33
trophy,4
flaccianello,23
constituting,1
horizon,1
treble,2
forcefully,2
giguiere,1
loin,8
haskell,2
deal,61
pomerol-like,3
fennel-tinged,1
quirky,1
lowest,6
medium-plus,8
well-honeyed,1
novyfamilywines,1
dead,26
mercado,1
tahbilk,3
amerian,1
biodynamically-farmed,2
flecks,6
smidgeon,3
2005-2020,7
2005-2022,1
crystal,3
unusually,45
lemon-custard,1
sauvage,30
seigneur,1
expresso,1
abstract,1
howling,1
chablisian,1
saltwater,2
30-60,3
reality,2
chatoyancy,1
holding,43
leveque,4
heyday,1
scored,11
convincing,25
water-retentive,1
scorer,1
scores,30
avante,1
caraway,10
bestowed,2
strawberry-scented,2
floyd,6
petites,1
soil-filled,1
matron,2
switched,1
dance,10
patina,2
herb-accented,2
oleaginous,2
recluse,1
saliva-inducing,7
matrot,5
devoted,2
mallet,1
damsons,2
brown,169
upriver,1
laudun,1
brownie,1
seemingly,30
second-ever,1
trouble,4
valgrande,5
wanaka,3
aggressively,7
carignane,97
carignano,2
steeply,5
biker,2
ccof,3
sidewalk,1
disqualify,1
palazzone,4
upper,39
tempts,1
brava,3
bravo,38
chiavennasca,1
discover,4
muscaty,1
mid-level,1
upped,3
vanillary,1
gazin,2
menthol,425
lesser-known,3
green-toned,1
subdivided,1
chevaliers,2
new-wave,5
buck,13
unorganized,1
intro-level,1
tippling,1
marked,83
mentelle,1
chardonnay-based,3
marker,1
charater,1
flavors,7712
angeli,5
cayuse,12
cahill,13
missionaries,4
club,7
ruffino,1
envelope,10
star-fruit,1
underachievers,1
boyness,1
monster-sized,1
stimulating,9
grassy,67
grasso,16
grassi,2
textural,113
infantile,2
fortunately,9
sandstone,15
write,5
plush-textured,2
aoc,4
sinor,3
sacrifice,3
use,112
southern,97
unobtrusive,3
lifting,37
bluish-purple,1
michet,3
futures,7
michel,33
typical,174
aiding,1
managers,3
trifle,1
tending,2
teldeschi,9
curls,2
artisan,9
lecciaia,5
lip-smackingly,1
energises,1
expansiveness,6
underfilled,1
clasico,1
sub-zone,7
chalk-framed,1
idyllic,2
james,39
headiness,1
vinous,58
jamet,1
jamek,2
pieve,8
stockholm,1
denmark,1
oustanding,2
morgeot,4
stone-fruits,1
sugary,8
nematode,1
sugars,12
shouldnt,1
cherry-syrup,1
avoided,3
accomplish,2
tingly,3
avors,2
tingle,6
springvale,1
marine,13
chose,7
quimera,2
honest,29
blue-black,1
american-owned,3
flying,6
mountainside,1
yourself,9
boutiful,1
angular,19
traction,15
non-wine,1
bush-both,1
baldi,1
that,7523
hecula,1
flowery,19
magimix,2
eliminated,2
flowers,1716
than,2342
840-930,1
vistaflores,2
gobs,35
accessed,1
remained,7
craig,13
craie,1
puligny-montrachet,11
crossover,4
recover,4
nuanced,126
terrific,530
nuances,457
online,1
begin,45
expertly,2
analytically,2
handcrafts,1
tooth,1
professional,5
filing,1
well-stuffed,1
grauschiefer,1
concerntrated,1
concurs,1
corton-rougets,1
title,2
gob-smacking,1
thompson,5
cherry-styled,1
toffee,90
rock-licking,1
proverbial,2
sceales,1
thomas-moillard,1
moxie,1
ten-year,3
leather,763
reels,1
imposter,1
clavelier,1
auslese,50
reputed,1
recognisably,1
skyscraper,1
recognisable,1
chapelle-chambertin,2
touriga,4
fascinates,1
whipped,1
